Text,label
"Education, reuse key to making sure personal protective equipment lasts, says doctor",1
Surge in demand for online shopping has Canada Post struggling to keep up,1
Long-term care homes in Canada step up pandemic plans for COVID-19,1
24 residents at Montfort care home test positive for COVID-19,1
COVID-19 rips bandage off the open wound that is our nursing home system,1
Get informed on the top stories of the day in one quick scan,1
Naturopaths warned about 'potentially harmful' COVID-19 claims after B.C. councillor's post,1
"Facing empty streets and closed borders, gangs in B.C. are switching tactics, police say",1
"Food-delivery apps taking too much commission during COVID-19 pandemic, restaurant owners say",1
"COVID-19 in Mont1: Public health director says peak is near, but it's critical people stick close to home",1
"NLers fighting to get home, while an Italian exchange student is hoping to stay",1
Fredericton couple happy to be home after month-long COVID-19 quarantine,1
Winnipeg youth take to radio waves to rally for climate action,1
"Detroit, Windsor broadcasters mourn loss of legends",1
CBC London's most-read stories of the past week,1
Bay and Algoma Buskers Festival 2020 in Thunder Bay cancelled due to COVID-19,1
"Ottawa River residents prepare for flooding — this time, without volunteers",1
School divisions shut down playgrounds to slow spread of COVID-19,1
Another Winnipeg festival falls silent as Folklorama cancels 2020 events,1
"2 new cases of COVID-19 detected, 2 more people hospitalized",1
'It was a hell of a fight for all of us': B.C. logging town emerges from months-long strike to face COVID-19,1
Northumberland Ferries delays P.E.I.-N.S. service until at least June 1,1
Get informed on the top stories of the day in one quick scan,1
Sudbury health unit planning for possible pandemic of COVID-19,1
Windsor police officer has recovered from COVID-19,1
'An epidemiological mystery': Why Is COVID-19 so much deadlier in some countries than others?,1
Héma-Québec sees surge in blood donations after premier's appeal,1
Hipster drug mules and sci-fi musicals: What to watch and listen to while hunkered down at home,1
B.C. health minister to U.S. visitors: 'Don't come',1
"Congo's Ebola outbreak remains a global emergency, WHO says",1
Baffinland sending all Nunavummiut home over COVID-19 concerns,1
Sask. projects revenue loss of $1B to $3B as province faces 'pandemic deficit',1
"COVID-19 outbreak led to 'unprecedented' health-care response in High River, officials say",1
"St. John's hiring summer staff, but mayor says programming may not happen",1
New stats reveal massive plunge in cross-border movement between Canada and the U.S.,1
Manitoba Teachers' Society pleads for school closures by Wednesday,1
Northwestel applying for temporary relief of internet overage fees,1
"N.L. could run out of intensive-care beds, new model predicts",1
Maine urges lobster industry to stop harvesting 'if there is no market',1
"Margaret Atwood, Shawn Mendes offer COVID-19 advice in Time magazine",1
Lac Des Iles mine outbreak now has 11 confirmed cases of COVID-19,1
"COVID-19 on P.E.I.: What's happening Thursday, April 9",1
"Alberta meat-processing workers need more protection during COVID-19 pandemic, union says",1
National parks closing to visitors amid COVID-19 pandemic as Parks Canada says 'stay home',1
"Windsor suspends council, committee meetings until April 5 amid ongoing COVID-19 pandemic",1
Canada's cyber spies taking down sites as battle against COVID-19 fraud begins,1
N.W.T.'s tourism industry braces for a steep drop,1
"Scotiabank Arena turns into giant kitchen as MLSE looks to make 10,000 meals daily",1
Quebec won't set up emergency shelters for flood victims,1
Road construction in N.L. won't be completed as normal due to COVID-19,1
Paper now an option for some P.E.I. students learning from home,1
School divisions shut down playgrounds to slow spread of COVID-19,1
"Friends, family mourn 'vivacious' Quispamsis native killed in N.S. shooting",1
'It was a hell of a fight for all of us': B.C. logging town emerges from months-long strike to face COVID-19,1
P.E.I. premier asks auditor general to review COVID-19 aid programs,1
"'Do not come to Nunavik,' urge Inuit leaders in attempt to block spread of COVID-19",1
'Exercise not socialize': Not following the rules could see Fredericton trails closed,1
Temporary depot helping address food insecurity for northeast families,1
Get informed on the top stories of the day in one quick scan,1
"'We'll do what is necessary to keep Canadians safe,' Trudeau says amid U.S.-Canada mask dispute",1
"With hand sanitizer in short supply, this London pharmacy made their own",1
Premier Dennis King talks about what easing P.E.I. pandemic restrictions might look like,1
How new technologies could protect industrial workers from COVID-19,1
Windsor addictions centre provides aid through online counselling amid COVID-19,1
"Creditor protection buys Dominion Diamond time, but an uncertain future lies ahead",1
'Not alone in this': How to access grief support in Nova Scotia,1
Hipster drug mules and sci-fi musicals: What to watch and listen to while hunkered down at home,1
Northwestern Health Unit confirms first case of COVID-19 in Atikokan,1
"Trudeau announces aid for struggling energy sector, including $1.7B to clean up orphan wells",1
Thunder Bay COVID-19 response fund receives major contributions,1
"N.L. could run out of intensive-care beds, new model predicts",1
"About 75% of users during pandemic are first-timers at food bank, says Charlottetown Salvation Army",1
Winnipeggers spill onto the streets to spend time outdoors — but apart,1
Ontario health-care worker posts emotional thank-you to border officers,1
What it's like to have COVID-19: Saint Johner breaks silence on illness,1
Gaspé nursing-home worker who tried in vain to get COVID-19 test triggered outbreak that's killed 2,1
"Margaret Atwood, Shawn Mendes offer COVID-19 advice in Time magazine",1
N.W.T. judge considers bail request related to COVID-19 risk,1
"Congo's Ebola outbreak remains a global emergency, WHO says",1
B.C. health minister to U.S. visitors: 'Don't come',1
The city is looking for affordable rental units. Can you help?,1
Baffinland sending all Nunavummiut home over COVID-19 concerns,1
Sudbury health unit planning for possible pandemic of COVID-19,1
COVID-19 in Quebec: Legault points to stable intensive care numbers as positive sign,1
"Major organization like Red Cross needed to run Victoria homeless camp, prevent COVID-19 outbreak, doctor says",1
Manitoba Teachers' Society pleads for school closures by Wednesday,1
Sask. government allowing remote witnessing of wills,1
Temporary depot helping address food insecurity for northeast families,1
"Friends, family mourn 'vivacious' Quispamsis native killed in N.S. shooting",1
P.E.I. premier asks auditor general to review COVID-19 aid programs,1
Paper now an option for some P.E.I. students learning from home,1
Premier Dennis King talks about what easing P.E.I. pandemic restrictions might look like,1
"Keep the household item donations at home, say Canadian non-profits",1
"COVID-19 in Quebec: 'We need you,' Legault appeals to health-care workers to help in seniors' homes",1
'Not alone in this': How to access grief support in Nova Scotia,1
More than 900 meals served to Cape Breton students as part of new program,1
"Non-surgical masks may help prevent spread of COVID-19, says Manitoba's top doctor",1
Manitoba 150 celebrations postponed amid COVID-19 pandemic,1
'I feel I need to stay and help': Retirement on hold for Kindersley grocery store worker,1
St. John's couple brings Jamaica home after wedding postponed,1
140-plus delegations queue at city hall for chance to speak about Winnipeg budget,1
"Employee at Betel Home was false positive for COVID-19, says chief public health officer",1
Going in blind: How a man and his guide dog navigate the pandemic weeks after being hit by a car,1
"Trudeau announces aid for struggling energy sector, including $1.7B to clean up orphan wells",1
Northwestern Health Unit confirms first case of COVID-19 in Atikokan,1
London declares state of emergency,1
"About 75% of users during pandemic are first-timers at food bank, says Charlottetown Salvation Army",1
Toronto recalling $200K worth of faulty surgical masks distributed at long-term care facilities,1
Winnipeggers spill onto the streets to spend time outdoors — but apart,1
Gaspé nursing-home worker who tried in vain to get COVID-19 test triggered outbreak that's killed 2,1
What it's like to have COVID-19: Saint Johner breaks silence on illness,1
Ontario health-care worker posts emotional thank-you to border officers,1
"1 bus driver, 2 other Calgary Transit workers test positive for COVID-19",1
